,time,Pload,Ppv,Pcharge,Pdischarge,Ptotal,state of charge,energy_charge_with_es,nem_charge_with_es,demand_charge_with_es,total_bill_with_es,energy_charge_without_es,nem_charge_without_es,demand_charge_without_es,total_bill_without_es
393,393,321.924524051,5.177759,0.0,0.0,316.746765051,225.429284694351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
394,394,265.296664599,11.829027,0.0,0.0,253.467637599,225.429284694351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
395,395,264.590001222,17.154111,0.0,0.0,247.435890222,225.429284694351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
396,396,255.17052480799998,19.773322,0.0,0.0,235.39720280799997,225.429284694351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
397,397,232.591759497,19.950961,0.0,0.0,212.640798497,225.429284694351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
398,398,206.526829338,17.332506000000002,0.0,0.0,189.194323338,225.429284694351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
399,399,192.225070083,12.825989,0.0,0.0,179.399081083,225.429284694351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
400,400,217.222603473,6.486680000000001,0.0,0.0,210.73592347299999,225.429284694351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
401,401,266.82924235,0.943289,0.0,0.0,265.88595335,225.429284694351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
402,402,349.43563914,0.0,0.0,23.1703271405877,326.2653119994123,202.258957553763,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
403,403,370.48013394300006,0.0,0.0,44.2148219435878,326.26531199941223,158.044135610176,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
404,404,399.67791964099996,0.0,0.0,73.4126076415877,326.26531199941223,84.6315279685878,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
405,405,370.89683996800005,0.0,0.0,44.6315279685878,326.26531199941223,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
406,406,314.841114983,0.0,0.0,0.0,314.841114983,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
407,407,225.716799117,0.0,0.0,0.0,225.716799117,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
408,408,164.660017996,0.0,0.0,0.0,164.660017996,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
409,409,150.026058732,0.0,0.0,0.0,150.026058732,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
410,410,139.866570859,0.0,62.2887789848819,0.0,202.1553498438819,92.9454621371496,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
411,411,138.37961933,0.0,100.0,0.0,238.37961933,177.94546213715,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
412,412,146.248785836,0.0,100.0,0.0,246.248785836,262.94546213715,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
413,413,182.261288855,0.0,100.0,0.0,282.261288855,347.94546213715,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
414,414,312.083502749,0.0,14.1818092504122,0.0,326.2653119994122,360.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
415,415,384.026455053,0.0,0.0,57.7611430535878,326.26531199941223,302.238856946412,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
416,416,316.692044033,0.0,0.0,0.0,316.692044033,302.238856946412,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
417,417,299.55835366599996,4.84141,0.0,0.0,294.71694366599996,302.238856946412,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
418,418,262.567097374,9.241724,0.0,0.0,253.325373374,302.238856946412,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
419,419,259.910878643,14.127727000000002,0.0,0.0,245.783151643,302.238856946412,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
420,420,259.622521097,14.166956,0.0,0.0,245.455565097,302.238856946412,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
421,421,251.49458018200002,11.21984,49.8355857665019,0.0,290.1103259485019,344.599104847939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
422,422,251.57562831799999,10.600177,0.0,0.0,240.97545131799998,344.599104847939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
423,423,251.359961599,8.987732,0.0,0.0,242.372229599,344.599104847939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
424,424,289.514630829,2.503821,0.0,0.0,287.010809829,344.599104847939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
425,425,329.051911916,0.204593,0.0,2.58200691658777,326.26531199941223,342.017097931351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
426,426,389.839719549,0.0,0.0,63.5744075495878,326.2653119994122,278.442690381763,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
427,427,397.25226099699995,0.0,0.0,70.9869489975877,326.26531199941223,207.455741384176,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
428,428,422.01466689,0.0,0.0,95.7493548905878,326.26531199941223,111.706386493588,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
429,429,397.971698493,0.0,0.0,71.7063864935878,326.26531199941223,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
430,430,315.676402818,0.0,0.0,0.0,315.676402818,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
431,431,221.538306445,0.0,0.0,0.0,221.538306445,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
432,432,162.885244134,0.0,0.0,0.0,162.885244134,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
433,433,152.414268763,0.0,0.0,0.0,152.414268763,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
434,434,142.36815822100002,0.0,64.8427137188819,0.0,207.2108719398819,95.1163066610496,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
435,435,141.510661932,0.0,100.0,0.0,241.510661932,180.11630666105,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
436,436,150.415934444,0.0,100.0,0.0,250.415934444,265.11630666105,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
437,437,186.99344834400003,0.0,100.0,0.0,286.99344834400006,350.11630666105,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
438,438,314.637437483,0.0,11.6278745164122,0.0,326.2653119994122,360.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
439,439,385.41244760800004,0.0,0.0,59.1471356085878,326.26531199941223,300.852864391412,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
440,440,338.95794474900003,0.0,0.0,12.6926327495878,326.26531199941223,288.160231641824,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
441,441,308.504847286,3.310354,0.0,0.0,305.19449328599995,288.160231641824,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
442,442,257.851124823,4.475805,0.0,0.0,253.375319823,288.160231641824,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
443,443,257.908527247,15.46094,0.0,0.0,242.447587247,288.160231641824,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
444,444,257.21276656599997,9.853718,0.0,0.0,247.35904856599996,288.160231641824,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
445,445,246.894120614,19.172617,59.2831061267086,0.0,287.0046097407086,338.550871849527,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
446,446,247.36186090799998,11.545207000000001,0.0,0.0,235.81665390799998,338.550871849527,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
447,447,248.64259889299998,6.603164,0.0,0.0,242.039434893,338.550871849527,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
448,448,287.143404617,6.384084,0.0,0.0,280.759320617,338.550871849527,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
449,449,334.758620912,0.983457,0.0,7.50985191258781,326.26531199941223,331.041019936939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
450,450,384.988031539,0.0,0.0,58.7227195395878,326.26531199941223,272.318300397351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
451,451,395.416191852,0.0,0.0,69.1508798525878,326.2653119994122,203.167420544763,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
452,452,419.908541417,0.0,0.0,93.6432294175877,326.2653119994123,109.524191127176,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
453,453,395.25732119300005,0.0,0.0,68.9920091935878,326.26531199941223,40.5321819335878,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
454,454,326.797493933,0.0,0.0,0.532181933587765,326.26531199941223,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
455,455,232.00948940700002,0.0,0.0,0.0,232.00948940700002,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
456,456,177.33645217900002,0.0,0.0,0.0,177.33645217900002,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
457,457,160.800367078,0.0,0.0,0.0,160.800367078,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
458,458,148.17156163299998,0.0,0.0,0.0,148.17156163299998,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
459,459,145.053611625,0.0,88.2368360673982,0.0,233.2904476923982,115.001310657288,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
460,460,149.896266724,0.0,100.0,0.0,249.896266724,200.001310657288,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
461,461,184.17127849,0.0,100.0,0.0,284.17127848999996,285.001310657289,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
462,462,313.859381961,0.0,12.4059300384122,0.0,326.2653119994122,295.546351189939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
463,463,385.35529675,0.0,0.0,59.0899847505877,326.2653119994123,236.456366439351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
464,464,321.620586264,0.0,0.0,0.0,321.620586264,236.456366439351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
465,465,290.42304108900004,4.679705,0.0,0.0,285.743336089,236.456366439351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
466,466,229.925173571,7.521692,0.0,0.0,222.403481571,236.456366439351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
467,467,238.831628406,15.454511,0.0,0.0,223.377117406,236.456366439351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
468,468,264.88456552400004,17.859609000000003,0.0,0.0,247.02495652400003,236.456366439351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
469,469,256.248065043,16.082623,0.0,0.0,240.16544204299998,236.456366439351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
470,470,252.801367363,16.411541,0.0,0.0,236.389826363,236.456366439351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
471,471,236.8822778,12.078206,0.0,0.0,224.8040718,236.456366439351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
472,472,250.01644753099998,5.103236,0.0,0.0,244.91321153099997,236.456366439351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
473,473,284.075972154,0.796188,0.0,0.0,283.279784154,236.456366439351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
474,474,342.777427596,0.0,0.0,16.5121155965878,326.2653119994122,219.944250842763,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
475,475,362.845016293,0.0,0.0,36.5797042935878,326.26531199941223,183.364546549176,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
476,476,401.24167412,0.0,0.0,74.9763621205878,326.26531199941223,108.388184428588,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
477,477,394.65349642800004,0.0,0.0,68.3881844285878,326.26531199941223,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
478,478,307.05243520700003,0.0,0.0,0.0,307.05243520700003,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
479,479,213.46270823900002,0.0,0.0,0.0,213.46270823900002,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
480,480,162.278878915,0.0,0.0,0.0,162.278878915,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
481,481,149.464463499,0.0,0.0,0.0,149.464463499,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
482,482,138.13582628,0.0,0.0,0.0,138.13582628,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
483,483,135.814597513,0.0,0.0,0.0,135.814597513,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
484,484,143.46761967,0.0,0.0,0.0,143.46761967,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
485,485,179.32879152299995,0.0,43.2626577300884,0.0,222.59144925308834,76.7732590705752,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
486,486,306.776704554,0.0,19.4886074454122,0.0,326.2653119994122,93.3385753991756,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
487,487,379.489233974,0.0,0.0,53.2239219745878,326.2653119994122,40.1146534245878,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
488,488,326.37996542400003,0.0,0.0,0.1146534245878,326.26531199941223,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
489,489,310.803985763,0.349782,0.0,0.0,310.454203763,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
490,490,262.386851595,0.299407,0.0,0.0,262.087444595,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
491,491,263.407318848,0.529841,0.0,0.0,262.877477848,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
492,492,261.689663065,2.66481,0.0,0.0,259.024853065,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
493,493,251.333505132,9.20293,52.6993191818229,0.0,294.8298943138229,84.7944213045495,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
494,494,251.686270807,4.489562,79.0686031924122,0.0,326.2653119994122,152.0027340181,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
495,495,254.207130879,4.566326,76.6245071204122,0.0,326.26531199941223,217.13356507045,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
496,496,266.239307852,1.020826,61.0468301474122,0.0,326.26531199941223,269.023370695751,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
497,497,300.551308554,0.0,25.7140034454122,0.0,326.2653119994122,290.880273624351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
498,498,368.451482152,0.0,0.0,42.1861701525877,326.2653119994123,248.694103471763,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
499,499,378.98762584400004,0.0,0.0,52.7223138445878,326.26531199941223,195.971789627175,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
500,500,412.322828175,0.0,0.0,86.0575161755878,326.2653119994122,109.914273451588,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
501,501,396.179585451,0.0,0.0,69.9142734515877,326.2653119994123,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
502,502,310.016008173,0.0,0.0,0.0,310.016008173,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
503,503,214.781641458,0.0,0.0,0.0,214.781641458,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
504,504,162.092087642,0.0,0.0,0.0,162.092087642,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
505,505,148.15931505,0.0,0.0,0.0,148.15931505,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
506,506,136.23662348,0.0,0.0,0.0,136.23662348,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
507,507,133.281507036,0.0,0.0,0.0,133.281507036,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
508,508,140.656307928,0.0,0.0,0.0,140.656307928,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
509,509,176.297758903,0.0,56.5027812362061,0.0,232.80054013920608,88.0273640507752,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
510,510,305.41932236599996,0.0,20.8459896334123,0.0,326.26531199941223,105.746455239176,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
511,511,381.607380608,0.0,0.0,55.3420686085878,326.26531199941223,50.4043866305878,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
512,512,336.66969863,0.0,0.0,10.4043866305878,326.26531199941223,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
513,513,309.91994619,4.611608,0.0,0.0,305.30833819000003,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
514,514,260.068158803,10.827446,0.0,0.0,249.240712803,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
515,515,260.213201387,15.971111,0.0,0.0,244.24209038700002,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
516,516,258.984027781,17.110936000000002,0.0,0.0,241.873091781,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
517,517,251.544783265,15.162037,45.8475822491027,0.0,282.2303285141027,78.9704449117373,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
518,518,247.807645127,16.734945,95.1926118724122,0.0,326.2653119994122,159.884165003288,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
519,519,249.126206088,10.564949,87.7040549114122,0.0,326.2653119994122,234.432611677988,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
520,520,272.41650112900004,2.423112,56.2719228704122,0.0,326.26531199941223,282.263746117838,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
521,521,303.181313344,0.782274,23.8662726554122,0.0,326.26531199941223,302.550077874939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
522,522,375.99619261099997,0.0,0.0,49.7308806115877,326.2653119994123,252.819197263351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
523,523,384.02522664800006,0.0,0.0,57.7599146485878,326.26531199941223,195.059282614763,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
524,524,415.25260508400004,0.0,0.0,88.9872930845878,326.26531199941223,106.071989530175,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
525,525,392.17614938099996,0.0,0.0,65.9108373815877,326.26531199941223,40.1611521485877,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
526,526,326.426464148,0.0,0.0,0.161152148587746,326.26531199941223,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
527,527,222.74178721599998,0.0,0.0,0.0,222.74178721599998,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
528,528,169.838758114,0.0,0.0,0.0,169.838758114,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
529,529,161.923616069,0.0,0.0,0.0,161.923616069,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
530,530,137.885433287,0.0,0.0,0.0,137.885433287,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
531,531,132.567636199,0.0,79.9450271504697,0.0,212.51266334946968,107.953273077899,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
532,532,140.162321181,0.0,100.0,0.0,240.162321181,192.953273077899,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
533,533,153.91383443,0.0,100.0,0.0,253.91383443,277.953273077899,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
534,534,244.36058665,0.0,81.9047253494122,0.0,326.2653119994122,347.5722896249,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
535,535,311.644476264,0.0,14.6208357354122,0.0,326.2653119994122,360.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
536,536,375.93332828300004,0.0,0.0,49.6680162835878,326.26531199941223,310.331983716412,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
537,537,326.82650925,3.688819,0.0,0.0,323.13769025,310.331983716412,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
538,538,271.487786242,4.1145119999999995,0.0,0.0,267.37327424200004,310.331983716412,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
539,539,262.486537781,11.444078,0.0,0.0,251.042459781,310.331983716412,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
